demand,grid1-load,grid1-temp,grid1-loss
442.7136707,548.843,262.45,41.16
493.9760218,602.337,262.65,49.165
510.2333772,614.739,264.05,51.128
509.8949607,607.216,265.55,49.933
500.7963197,593.941,266.95,47.86
487.3407629,575.504,268.35,45.057
477.906932,561.537,269.75,42.992
470.0508626,570.222,269.85,44.27
465.4487367,565.028,270.25,43.503
461.566633,567.211,270.65,43.825
465.0856562,575.891,271.15,45.115
473.0196503,582.516,269.95,46.112
478.3400385,595.169,268.75,48.049
471.7876733,587.304,267.55,46.84
459.5167808,570.159,267.05,44.261
443.995639,549.686,266.45,41.28
429.7899312,532.748,265.95,38.897
413.1559013,510.411,266.15,35.868
397.9674984,485.509,266.35,32.643
382.0950762,471.512,268.05,30.902
365.7246173,461.671,267.75,29.708
362.4322598,457.835,267.35,29.25
362.3303075,458.909,267.05,29.378
365.4302042,460.78,266.95,29.601
373.5525938,467.775,266.85,30.446
387.3480383,479.729,266.75,31.918
405.4719479,504.947,267.25,35.146
424.9248421,525.198,267.85,37.858
431.8132521,536.214,268.35,39.378
426.2326046,533.4,269.25,38.987
419.8801057,525.878,270.25,37.951
413.5384629,512.578,272.15,36.156
410.4957231,510.513,271.85,35.881
410.8668961,519.894,271.55,37.138
421.5167043,536.239,271.25,39.382
440.0675961,546.106,270.85,40.77
453.3859293,557.05,270.45,42.34
449.0351422,558.041,270.05,42.483
435.8109208,538.164,269.65,39.651
422.3409623,519.453,269.35,37.078
409.8001454,503.079,268.95,34.902
401.6056734,485.273,268.85,32.614
390.8264558,468.848,268.75,30.576
379.6313184,458.51,268.75,29.33
366.2466461,455.181,268.65,28.935
363.1722576,452.973,268.55,28.674
362.6671364,452.38,268.45,28.604
366.4490566,454.37,268.35,28.839
382.0599337,461.878,268.35,29.733
392.9329675,467.065,268.35,30.359
402.565846,486.349,268.65,32.75
416.6344493,505.67,269.05,35.241
422.5408999,518.304,269.35,36.923
420.0187528,521.265,269.85,37.323
416.3355004,521.332,270.35,37.332
413.0025606,522.024,270.65,37.426
414.041592,525.456,270.35,37.893
420.4647212,535.242,270.05,39.243
431.7180055,545.254,269.75,40.649
446.0468861,552.587,268.85,41.696
460.6476431,560.671,268.05,42.866
462.5482016,558.083,267.25,42.489
458.8343715,551.057,267.05,41.476
450.1458599,538.44,266.85,39.689
435.0133781,519.119,266.55,37.033
414.5577444,492.194,266.15,33.493
386.2513019,472.341,265.75,31.004
374.1888353,465.586,264.65,30.18
375.8280878,461.542,264.75,29.693
376.9027843,463.301,264.75,29.904
381.7230194,468.64,264.85,30.551
395.9612476,485.98,265.15,32.703
448.5560703,539.401,265.45,39.824
501.1244306,597.629,265.75,48.431
514.8324381,610.728,266.65,50.489
511.7305025,607.933,267.55,50.046
500.1887051,592.442,268.55,47.628
487.0758372,577.427,269.25,45.345
478.3737637,572.997,270.05,44.682
472.0218418,570.904,270.75,44.371
470.1021472,567.242,270.85,43.829
474.3789742,573.674,270.95,44.783
485.1891745,584.606,271.05,46.429
489.2740903,585.108,270.55,46.506
493.8575321,590.749,269.95,47.368
491.6342514,586.305,269.45,46.688
484.8310696,580.289,268.45,45.776
472.9839443,566.241,267.35,43.682
454.8325626,542.935,266.35,40.321
424.1382262,510.95,265.95,35.939
405.2674405,483.646,265.55,32.409
393.4797115,469.273,267.15,30.628
393.4089642,466.002,266.35,30.231
394.1692029,467.328,265.55,30.391
400.1133201,474.346,264.75,31.251
416.7249352,490.55,264.35,33.283
455.0153835,542.644,263.95,40.28
507.4633299,600.062,263.55,48.81
523.8383088,611.706,264.95,50.644
520.9005559,597.96,266.45,48.482
510.3590265,579.565,267.95,45.666
497.6688314,559.835,269.15,42.744
489.3257539,551.203,270.35,41.497
481.6570394,542.818,271.15,40.305
479.1676581,535.55,271.55,39.286
482.0219649,536.405,271.85,39.405
491.0187297,546.613,272.15,40.842
481.9077261,552.635,271.15,41.703
485.1707987,570.375,270.05,44.293
482.0233557,578.97,268.95,45.577
474.3873787,575.368,267.75,45.036
461.0816761,564.518,266.55,43.428
441.9470543,543.472,265.35,40.397
411.7344851,512.931,264.95,36.203
404.5827326,486.935,264.65,32.824
391.90511,474.116,264.55,31.222
391.367732,471.777,264.55,30.935
392.0027933,474.554,264.45,31.276
397.144391,479.159,264.35,31.847
413.1560948,496.678,264.35,34.07
450.5417718,551.102,264.45,41.483
500.3697702,607.043,264.55,49.905
514.4170685,623.754,266.05,52.579
511.2099088,619.843,267.55,51.947
500.8913415,607.47,269.05,49.973
489.2897297,589.174,270.15,47.126
480.8600737,583.805,271.25,46.308
473.485278,575.532,271.35,45.061
467.6921376,570.118,271.65,44.254
471.1364754,574.075,271.95,44.843
477.5194448,579.698,272.35,45.686
478.5730481,579.632,271.85,45.677
480.2486941,582.551,271.35,46.118
473.8605584,574.314,270.85,44.879
463.7915305,570.156,270.25,44.26
449.7737437,555.4,269.65,42.101
430.7496637,536.138,269.05,39.368
405.2543319,505.669,268.65,35.241
382.7273118,478.469,268.25,31.761
368.7283277,463.621,268.65,29.943
367.6554244,459.988,268.35,29.507
368.1993108,456.695,268.15,29.114
373.4710408,462.848,267.85,29.85
389.0585785,480.619,268.05,32.029
425.6569073,520.893,268.25,37.273
475.5567516,572.49,268.35,44.607
489.0610818,584.68,269.85,46.441
483.4824475,579.748,271.25,45.694
471.620269,568.809,272.65,44.061
457.6175069,555.911,273.85,42.175
449.238183,547.46,275.05,40.963
443.0120932,536.743,275.75,39.452
438.9567128,529.862,275.85,38.498
440.4648977,529.528,276.05,38.452
447.3545463,529.568,276.15,38.457
451.5226725,533.583,275.45,39.012
455.8830592,537.384,274.75,39.542
452.9708665,532.515,274.05,38.864
445.3975561,518.37,273.35,36.932
433.8841015,511.514,272.65,36.014
416.1581032,491.073,271.95,33.35
384.0319426,463.54,271.85,29.933
360.4431114,435.292,271.65,26.632
347.0072678,413.371,272.35,24.214
344.4459783,411.061,271.95,23.966
344.2386371,397.244,271.45,22.514
349.1433794,398.867,271.05,22.682
364.0734781,424.508,270.55,25.427
404.2106286,482.09,270.15,32.213
453.4977953,540.033,269.65,39.913
470.0211722,563.333,270.25,43.255
467.7554523,576.652,270.75,45.229
458.2901855,562.741,271.25,43.168
445.1445986,551.407,272.05,41.526
437.6705849,544.952,272.85,40.606
432.0510642,534.633,273.15,39.158
429.3781631,525.703,273.25,37.927
428.7896098,523.856,273.35,37.675
433.8315685,527.047,273.45,38.111
439.4172438,520.318,273.15,37.195
446.0264878,532.725,272.85,38.893
441.3280325,538.552,272.65,39.705
427.5798407,516.889,272.55,36.733
410.5332143,495.611,272.45,33.932
395.0115629,477.345,272.25,31.622
374.242478,447.312,272.35,28.011
355.2796545,433.023,272.35,26.376
340.0897559,418.328,271.35,24.75
325.3007704,411.398,271.55,24.002
322.2746583,407.212,271.75,23.557
322.9234853,406.969,272.05,23.531
326.2690589,411.246,272.15,23.986
349.639216,419.743,272.25,24.904
360.2415239,434.468,272.35,26.539
378.5767718,459.695,272.95,29.472
395.7809966,497.882,273.55,34.225
401.8482056,512.781,274.15,36.183
396.0591823,513.629,274.65,36.296
390.0178169,511.404,275.15,35.999
383.0174095,506.772,274.35,35.386
379.2116733,499.785,274.35,34.472
380.3379059,499.068,274.25,34.379
390.1755888,503.226,274.15,34.921
404.5683989,509.908,273.65,35.801
417.1642482,515.075,273.15,36.489
414.7769352,511.202,272.65,35.973
401.9220924,486.767,272.25,32.802
388.5420752,469.711,271.95,30.682
376.9501776,453.772,271.55,28.768
365.02839,436.638,271.45,26.785
351.9881196,416.666,271.35,24.569
341.7263377,404.35,270.15,23.255
329.7087003,399.034,270.15,22.7
327.2056343,395.126,270.05,22.296
328.3750184,393.549,270.05,22.135
333.0582114,399.023,269.25,22.699
354.5551047,404.924,268.55,23.315
364.6520411,417.586,267.85,24.669
377.0584206,434.867,268.85,26.584
392.5234875,447.016,269.85,27.977
399.335336,451.84,270.85,28.541
398.2099153,446.554,271.95,27.923
396.0141492,438.418,272.95,26.987
392.9988523,432.064,273.25,26.268
393.1565231,432.413,273.45,26.308
399.6398469,441.147,273.75,27.299
408.766942,453.975,273.95,28.792
417.6193015,467.591,273.15,30.423
429.3279145,485.84,272.35,32.685
431.241217,494.017,271.65,33.727
426.1068096,491.326,271.25,33.382
416.1601478,479.783,270.85,31.925
400.2767171,460.397,270.45,29.556
376.8374885,435.237,270.55,26.626
346.5900763,411.504,270.55,24.014
333.6890297,397.883,272.65,22.58
333.4347395,390.606,272.35,21.834
332.9780218,390.724,271.95,21.846
337.3999447,392.97,271.65,22.075
351.133071,408.835,271.55,23.729
406.3628626,448.926,271.55,28.199
457.7855323,506.201,271.55,35.311
472.1712951,525.208,271.85,37.86
469.7576007,527.897,272.15,38.228
458.973766,524.712,272.45,37.792
447.8439731,518.401,272.85,36.936
442.11937,517.649,273.25,36.835
438.5062054,521.39,273.45,37.34
437.4056561,525.857,273.35,37.948
442.2134336,526.131,273.35,37.986
452.1268621,533.604,273.25,39.015
454.3278174,529.961,272.65,38.512
458.7777968,531.165,272.15,38.678
458.1979761,530.468,271.55,38.582
451.4972876,521.008,271.15,37.288
438.9442548,505.374,270.85,35.202
419.8586208,480.793,270.45,32.051
392.5288398,447.361,270.45,28.017
371.2865077,419.611,270.35,24.89
358.0907881,399.657,272.05,22.764
356.7126097,393.369,271.55,22.116
355.842438,390.358,271.05,21.809
360.9009854,397.65,270.55,22.556
376.0570302,412.273,270.25,24.096
419.6329283,466.817,269.95,30.329
470.7123866,530.253,269.65,38.552
485.8719709,547.43,270.65,40.958
480.7430253,538.032,271.55,39.632
468.9554624,528.687,272.55,38.336
456.0364673,508.944,273.35,35.673
449.156597,491.947,274.05,33.462
442.6508337,481.767,273.55,32.173
440.4007735,478.377,274.05,31.75
443.3514967,477.068,274.45,31.587
451.825384,481.856,274.95,32.184
443.3470641,485.613,274.55,32.657
448.700122,495.921,274.15,33.972
449.4543761,503.293,273.75,34.929
443.7765406,502.585,272.85,34.837
431.0309378,492,271.95,33.468
412.1895355,468.178,271.05,30.495
375.3823204,433.067,270.65,26.381
364.6015731,409.823,270.15,23.834
350.7470074,394.739,269.25,22.256
348.7720154,384.732,269.15,21.242
348.4581724,386.819,269.05,21.452
352.8986109,396.713,268.95,22.46
368.036171,411.784,269.25,24.044
410.9271971,457.367,269.55,29.194
461.3248036,511.471,269.95,36.008
477.5531425,520.102,270.95,37.166
474.4069829,513.8,271.85,36.319
465.0624625,506.81,272.85,35.391
454.1744966,489.358,273.55,33.131
447.0959126,481.165,274.25,32.098
440.4280007,475.468,274.95,31.389
435.9759571,476.916,274.75,31.568
439.085811,471.693,274.55,30.924
445.421441,488.277,274.35,32.994
446.0192221,493.381,273.15,33.645
448.4436767,504.303,272.05,35.062
446.7355203,517.593,270.85,36.827
439.9369866,517.805,269.85,36.856
427.7916788,509.074,268.85,35.69
410.5048193,494.984,267.95,33.851
381.1569861,475.024,267.05,31.334
360.3292791,456.204,266.25,29.056
347.6049338,444.877,263.85,27.729
347.4040605,444.318,263.75,27.664
349.0211721,448.763,263.55,28.18
356.2787962,455.935,263.35,29.024
374.1222418,472.192,263.35,30.985
417.2488277,513.61,263.25,36.293
469.1684889,569.224,263.25,44.122
486.2916412,576.685,265.25,45.234
483.0176422,562.956,267.35,43.2
473.5980371,545.855,269.35,40.734
460.6506492,534.896,270.35,39.195
452.9735026,525.184,271.35,37.856
446.0391919,520.503,272.35,37.22
442.4636635,516.332,272.35,36.658
442.1119212,515.633,272.35,36.564
446.6252229,521.926,272.35,37.413
448.7956756,525.682,271.45,37.924
451.0295994,538.334,270.45,39.674
449.8496854,551.553,269.55,41.547
442.9454819,550.99,268.55,41.467
431.7486807,542.527,267.55,40.264
413.9570556,521.272,266.55,37.324
392.8629647,493.314,266.35,33.637
370.1904986,468.626,266.15,30.549
356.507343,454.916,267.35,28.903
353.8220578,449.655,266.65,28.285
353.76779,451.073,265.95,28.451
358.4770319,459.212,265.25,29.414
375.183795,481.867,265.05,32.185
410.8213409,527.91,264.75,38.23
461.0883364,584.68,264.45,46.441
478.6525901,592.605,265.75,47.653
477.1670317,580.601,267.15,45.823
468.1334039,568.208,268.55,43.972
453.8091591,555.34,269.15,42.092
445.5297412,544.747,269.75,40.577
437.4761903,536.39,270.95,39.403
433.6364727,531.149,270.85,38.676
430.4061666,529.164,270.75,38.402
433.2468841,532.544,270.55,38.868
437.3846554,533.214,269.65,38.961
444.2348258,545.057,268.65,40.621
443.9263457,557.095,267.65,42.346
432.2226216,548.114,266.65,41.056
417.086872,535.321,265.55,39.254
402.2266528,519.415,264.55,37.073
392.6090433,501.15,264.45,34.65
375.7158728,484.715,264.35,32.543
361.9420693,473.154,264.95,31.104
348.7163709,467.157,264.95,30.371
347.3207583,464.875,265.05,30.094
349.0016045,467.397,265.05,30.4
354.9965318,473.964,264.55,31.203
366.9535016,481.287,264.05,32.113
380.5292396,500.485,263.55,34.563
401.5871405,524.344,264.95,37.742
419.4637171,541.498,266.35,40.119
426.3554905,546.045,267.75,40.761
420.2552018,537.764,269.65,39.595
413.1650039,521.82,271.55,37.399
404.0178831,496.968,272.75,34.107
397.8144528,486.59,273.05,32.78
394.7996028,480.099,273.35,31.964
400.3311356,485.34,273.65,32.622
411.8296137,497.79,272.75,34.213
422.4576063,509.585,271.95,35.758
422.0686425,513.311,271.05,36.253
407.6699286,503.552,270.15,34.963
391.8023028,492.914,269.25,33.585
376.3489937,474.991,268.25,31.33
373.2306011,461.805,268.35,29.724
359.0693643,446.52,268.45,27.919
347.6286382,434.23,268.35,26.512
333.9837991,429.902,268.95,26.026
329.6866778,426.747,269.65,25.675
327.7727487,423.785,270.25,25.347
331.0903662,425.578,270.85,25.545
337.0851325,431.73,271.45,26.231
345.1649787,439.436,272.05,27.104
354.2679634,454.171,272.55,28.815
364.5185891,474.654,273.15,31.289
370.2017115,480.776,273.65,32.049
368.7119412,483.234,273.95,32.357
366.601655,483.06,274.25,32.335
364.1129535,484.964,274.85,32.575
365.8087966,486.127,274.85,32.721
371.9238667,492.981,274.85,33.594
380.6290518,499.605,274.85,34.449
390.64576,497.97,274.95,34.237
403.9701144,505.365,275.05,35.201
411.8050898,510.872,275.15,35.929
408.2957977,501.433,275.15,34.687
398.1418381,486.449,275.05,32.762
379.9498656,467.258,275.05,30.383
360.4316689,454.973,275.05,28.91
330.2205359,434.93,275.05,23.297
316.7307285,417.996,275.45,21.747
314.7288197,407.398,275.35,20.809
313.6997878,414.345,275.35,21.421
316.8606181,418.815,275.25,21.821
331.1546067,434.694,274.85,23.275
379.3513615,478.946,274.45,27.614
431.6886742,529.865,274.05,33.125
445.3714032,537.373,274.25,33.985
440.0057849,532.824,274.55,33.463
428.9233311,510.207,274.75,30.931
417.7905416,500.554,275.05,29.884
411.7631685,507.377,275.25,30.622
406.5205849,505.133,274.65,30.379
405.9209538,491.967,274.85,28.97
409.6836124,498.259,274.95,29.639
419.2722308,506.878,275.15,30.568
421.9112972,506.316,275.05,30.507
427.9558015,514.593,274.85,31.414
433.8978354,518.216,274.75,31.815
431.0321882,511.943,273.95,31.122
420.7232599,495.469,273.15,29.341
400.398597,477.882,272.35,27.504
374.797918,423.958,272.35,22.286
352.6206784,368.291,272.45,17.554
338.8888373,366.846,272.65,17.44
336.7403163,374.787,272.75,18.072
336.9696083,379.577,272.75,18.46
342.3813827,389.409,272.75,19.271
358.590115,407.574,272.65,20.824
400.2675658,452.079,272.45,24.93
451.3591619,507.069,272.35,30.589
464.5831744,523.453,273.05,32.4
457.8474124,519.466,273.85,31.954
445.0033267,510.883,274.55,31.005
431.9930583,499.22,275.15,29.741
424.7999365,491.435,275.65,28.914
417.2808314,486.81,275.75,28.428
414.8385684,490.817,275.75,28.849
416.6194695,498.541,275.65,29.669
423.6114587,508.063,275.55,30.697
414.9066995,505.356,275.55,30.403
420.2139333,505.129,275.45,30.378
426.0399171,508.81,275.45,30.779
422.0973591,503.76,275.35,30.23
409.9314583,491.412,275.25,28.911
388.5938793,470.321,275.15,26.735
353.2285604,439.487,275.25,23.725
337.7113895,411.01,275.35,21.126
322.76537,390.907,275.65,19.396
318.8870909,384.744,275.65,18.883
317.6078529,385.369,275.55,18.935
320.5402399,388.428,275.55,19.189
335.7512742,402.574,275.45,20.39
378.0791749,444.049,275.45,24.157
426.7483331,501.702,275.35,30.008
438.1194532,511.132,275.75,31.033
431.9739635,505.419,276.15,30.41
419.9533169,498.254,276.55,29.638
409.9974312,493.32,276.55,29.113
404.6872213,492.395,276.55,29.015
398.4767811,488.384,276.05,28.593
394.5761044,487.852,276.15,28.537
398.8607717,490.699,276.25,28.836
404.8752072,496.685,276.35,29.47
405.2994127,493.337,276.15,29.115
410.5447064,491.343,275.85,28.904
414.9792908,496.532,275.65,29.454
410.8374175,490.048,275.45,28.768
399.34186,475.596,275.35,27.27
380.9295823,454.455,275.15,25.161
354.6136753,422.619,275.45,22.165
328.942675,397.898,275.65,19.988
313.5718926,380.349,274.95,18.523
310.0877649,373.066,275.35,17.934
309.1299932,371.431,275.75,17.803
312.5596254,375.884,276.15,18.16
326.2886383,377.719,275.95,18.309
367.615425,419.594,275.85,21.891
416.5409205,472.866,275.65,26.992
428.2681944,485.45,276.25,28.287
421.8142386,485.095,276.75,28.249
409.9508173,478.235,277.35,27.54
400.7104528,473.401,277.05,27.047
396.2354684,473.12,276.85,27.018
392.2880115,468.083,276.15,26.51
391.2910152,469.655,276.25,26.668
394.8077056,470.786,276.35,26.782
401.074544,479.614,276.45,27.682
403.4642393,473.653,276.05,27.072
408.2140053,477.68,275.55,27.484
412.7517496,488.835,275.05,28.64
408.7485356,481.074,274.75,27.833
398.8158462,469.362,274.55,26.638
380.9577497,448.042,274.35,24.54
350.1111688,410.936,274.45,21.12
324.2987335,383.164,274.65,18.753
309.8261584,367.362,274.15,17.481
306.1374386,358.05,274.35,16.756
305.2219672,362.781,274.65,17.122
308.9455169,365.721,274.85,17.352
323.2489135,383.244,274.95,18.76
366.3595385,421.94,275.05,22.103
414.3645591,474.541,275.15,27.163
427.8252376,482.632,276.15,27.994
423.8245465,482.215,277.15,27.951
412.9071208,477.487,278.05,27.464
402.790215,466.157,278.65,26.317
396.0076498,459.966,279.25,25.701
388.4153471,442.781,278.95,24.037
384.3792322,434.288,278.85,23.237
382.5782364,432.835,278.65,23.102
384.0529676,434.059,278.55,23.216
384.8682081,430.179,278.25,22.856
389.3420643,433.84,278.05,23.196
390.856152,439.509,277.75,23.727
